"category","internationalTitle","localTitle","isNewEntry","isPromoted","openingHours","holiday","price","maxPrice","minPrice","address","url","telephone","properties","rating","ammenityScore","ammenityDescription","latitude","longitude","mapUri"
"Italian","Trattoria Buca'Massimo","トラットリア ブカ・マッシモ","False","False","Lunch = weekends 11:30-15:00 L.O.14:00Dinner = 17:30-24:00 L.O.22:30weekends 17:30-23:00 L.O.22:00","Closed Monday","Lunch = ¥2,000-3,500Dinner = ¥4,000-6,000","6000","2000","1-24-11 Tomioka, Koto-ku, Tokyo","null","03-5809-9022","Completely no smoking area, Reservation required, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.6703279","139.7985074","https://maps.google.com/maps?q=35.6703279%2C139.7985074%281-24-11%20Tomioka%2C%20Koto-ku%2C%20Tokyo%29&ll=35.6703279%2c139.7985074&hl=en"
"Tonkatsu","Tonkatsu Hasegawa","とんかつ はせ川","False","False","Lunch = 11:30-14:30 (L.O.)Dinner = 17:00-22:00 (L.O.)","null","Lunch = ¥1,500-3,000Dinner = ¥2,000-3,000","3000","1500","1F, Ryogoku Ozaki Bldg, 3-24-1 Ryogoku, Sumida-ku, Tokyo","http://tonkatsu-hasegawa.com/","03-5625-2929","Cash only at lunch, Private room with maximum capacity 12, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.69502236","139.7939736","https://maps.google.com/maps?q=35.69502236%2C139.7939736%281F%2C%20Ryogoku%20Ozaki%20Bldg%2C%203-24-1%20Ryogoku%2C%20Sumida-ku%2C%20Tokyo%29&ll=35.69502236%2c139.7939736&hl=en"
"Tonkatsu","Tonkatsu Hinata","とんかつ ひなた","False","False","Lunch/Dinner = 11:00-20:30 (L.O.)","Closed Sunday and 1st Monday","Lunch/Dinner = ¥1,500-4,000","4000","1500","1F, Suzuki Bldg, 2-13-9 Takadanobaba, Shinjuku-ku, Tokyo","null","03-6380-2424","Lunch and/or dinner for ¥1,500 and less, Completely no smoking area, Counter restaurant","Bib Gourmand","1","Quiet comfortable","35.71296533","139.7074902","https://maps.google.com/maps?q=35.71296533%2C139.7074902%281F%2C%20Suzuki%20Bldg%2C%202-13-9%20Takadanobaba%2C%20Shinjuku-ku%2C%20Tokyo%29&ll=35.71296533%2c139.7074902&hl=en"
"Chinese","Nakano Chuka ! Sai","なかの中華 ! Sai","False","False","Lunch = 11:30-14:30 L.O.14:00 or when the day’s stock runs outSaturday & Public Holidays 12:00-14:30 L.O.14:00 or when the day’s stock runs outDinner = 18:00-22:30 L.O.21:30","Closed Sunday and Monday","Lunch = ¥1,000-5,000Dinner = ¥3,500-7,000","7000","1000","1-6-1 Nogata, Nakano-ku, Tokyo","null","03-6454-0925","Cash only, Completely no smoking area, Private room with maximum capacity 4","Bib Gourmand","1","Quiet comfortable","35.70992733","139.6591073","https://maps.google.com/maps?q=35.70992733%2C139.6591073%281-6-1%20Nogata%2C%20Nakano-ku%2C%20Tokyo%29&ll=35.70992733%2c139.6591073&hl=en"
"Yakitori","Nanachome","七鳥目","False","False","Dinner = 18:00-23:00 L.O.22:30","Closed Sunday, Public Holidays and 2nd & 4th Saturday of the month","Dinner = ¥7,000","7000","7000","B1F, Forest Bldg, 7-13-13 Minamiaoyama ,Minato-ku, Tokyo","http://7chome.jimdo.com/","03-6427-3239","Completely no smoking area, Private room with maximum capacity 4, Counter restaurant, Reservation required, Late dining","one star","2","Comfortable","35.65710722","139.7181452","https://maps.google.com/maps?q=35.65710722%2C139.7181452%28B1F%2C%20Forest%20Bldg%2C%207-13-13%20Minamiaoyama%20%2CMinato-ku%2C%20Tokyo%29&ll=35.65710722%2c139.7181452&hl=en"
"Izakaya","Nishiogikubo Hayato","西荻窪 はや人","False","False","Dinner =17:00-23:00 L.O.22:30Saturday & Public Holidays 16:00-22:30 L.O.22:00","Closed Sunday and 3rd Monday of the month","Dinner = ¥5,000-9,000","9000","5000","2F, GS Heim Nishiogikubo, 3-15-9 Nishiogiminami, Suginami-ku, Tokyo","null","03-5941-6124","Completely no smoking area, Counter restaurant, Reservation required, Late dining","Bib Gourmand","1","Quiet comfortable","35.70369183","139.6013063","https://maps.google.com/maps?q=35.70369183%2C139.6013063%282F%2C%20GS%20Heim%20Nishiogikubo%2C%203-15-9%20Nishiogiminami%2C%20Suginami-ku%2C%20Tokyo%29&ll=35.70369183%2c139.6013063&hl=en"
"Izakaya","Nezu Takemoto","根津 たけもと","False","False","Dinner = 17:00-23:00 L.O.22:30Saturday 16:00-23:00 L.O.22:30","Closed Sunday except before a Public Holiday and Public Holiday Mondays","Dinner = ¥5,000-8,000","8000","5000","B1F, 2-14-10 Nezu, Bunkyo-ku, Tokyo","null","03-6753-1943","Completely no smoking area, Reservation required, Late dining, Interesting sake list","Bib Gourmand","2","Comfortable","35.71853931","139.7663347","https://maps.google.com/maps?q=35.71853931%2C139.7663347%28B1F%2C%202-14-10%20Nezu%2C%20Bunkyo-ku%2C%20Tokyo%29&ll=35.71853931%2c139.7663347&hl=en"
"Japanese","Noto Kanazawanosachi Ginza Furuta","能登 金沢の幸 銀座 ふる田","False","False","Dinner = 17:00-23:00Saturday 17:00-22:00 L.O.21:00","Closed Sunday and Public Holidays","Dinner = ¥5,000-8,000","8000","5000","1F, Kawashima Bldg, 5-10-11 Ginza, Chuo-ku, Tokyo","http://noto-jidaiya.jp/","03-3574-0252","No smoking area, Reservation required","Bib Gourmand","1","Quiet comfortable","35.669856","139.765484","https://maps.google.com/maps?q=35.669856%2C139.765484%281F%2C%20Kawashima%20Bldg%2C%205-10-11%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.669856%2c139.765484&hl=en"
"Tonkatsu","Nomotoya","のもと家","False","False","Lunch = 11:30-14:30 L.O.14:00 or when the day’s stock runs outDinner = Monday-Friday 17:30-20:30 L.O.20:00 or when the day’s stock runs out","Closed Sunday and Public Holidays","Lunch = ¥1,500-3,000Dinner = ¥2,000-3,000","3000","1500","2F, Tamagawa Bldg, 2-3-7 Shibakoen, Minato-ku, Tokyo","null","03-6809-1529","Cash only, Completely no smoking area, Reservation not accepted","Bib Gourmand","1","Quiet comfortable","35.656777","139.752716","https://maps.google.com/maps?q=35.656777%2C139.752716%282F%2C%20Tamagawa%20Bldg%2C%202-3-7%20Shibakoen%2C%20Minato-ku%2C%20Tokyo%29&ll=35.656777%2c139.752716&hl=en"
"Italian","Heinz Beck","ハインツ ベック","False","False","Lunch = 11:30-15:00 L.O.13:30Dinner = 17:30-23:00 L.O.20:00","Closed Sunday","Lunch = ¥7,500-23,000Dinner = ¥15,000-23,000","23000","7500","M2F, Nihon-Seimei Marunouchi Garden Tower, 1-1-3 Marunouchi, Chiyoda-ku, Tokyo","http://www.heinzbeck.jp/","03-3284-0030","Wheelchair access, Completely no smoking area, Private room with maximum capacity 14, Reservation required, Interesting wine list","one star","3.5","Very comfortable (more pleasant if in red)","35.684466","139.761977","https://maps.google.com/maps?q=35.684466%2C139.761977%28M2F%2C%20Nihon-Seimei%20Marunouchi%20Garden%20Tower%2C%201-1-3%20Marunouchi%2C%20Chiyoda-ku%2C%20Tokyo%29&ll=35.684466%2c139.761977&hl=en"
"Izakaya","Higawa","樋川","False","False","Dinner = 17:30-23:00 L.O.22:00Saturday & Public Holidays 17:00-23:00 L.O.21:30","Closed Sunday and Monday","Dinner = ¥4,000-6,000","6000","4000","1-54-10 Kitasenzoku, Ota-ku, Tokyo","http://www.higawa.net/","03-3718-8760","Cash only, Completely no smoking area, Reservation required, Late dining, Interesting sake list","Bib Gourmand","1","Quiet comfortable","35.61016789","139.6851104","https://maps.google.com/maps?q=35.61016789%2C139.6851104%281-54-10%20Kitasenzoku%2C%20Ota-ku%2C%20Tokyo%29&ll=35.61016789%2c139.6851104&hl=en"
"French","Bistro Tiroir","ビストロ ティロワ","False","False","Lunch = weekends 12:00-14:00 (L.O.)Dinner = weekdays 16:00-22:30 (L.O.)weekends 17:30-22:30 (L.O.)","Closed Monday (unless Public Holiday, then Tuesday)","Lunch = ¥2,500-3,000Dinner = ¥5,000-7,000","7000","2500","2-13-1 Jingumae, Shibuya-ku, Tokyo","null","03-6804-1269","Completely no smoking area, Reservation required, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.674937","139.712449","https://maps.google.com/maps?q=35.674937%2C139.712449%282-13-1%20Jingumae%2C%20Shibuya-ku%2C%20Tokyo%29&ll=35.674937%2c139.712449&hl=en"
"French","Bistrot Nobu","ビストロ ノブ","False","False","Lunch = 11:30-14:30 L.O.13:30Dinner = 18:00-23:30 L.O.22:00","Closed Monday (unless Public Holiday, then Tuesday)","Lunch = ¥1,500-2,000Dinner = ¥4,000-6,000","6000","1500","1F, Côte Livre, 2-9-12 Hatagaya, Shibuya-ku, Tokyo","null","03-6300-9373","Cash only, Completely no smoking area, Reservation required, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.67903643","139.677232","https://maps.google.com/maps?q=35.67903643%2C139.677232%281F%2C%20C%C3%B4te%20Livre%2C%202-9-12%20Hatagaya%2C%20Shibuya-ku%2C%20Tokyo%29&ll=35.67903643%2c139.677232&hl=en"
"Pizza","Pizza Studio Tamaki","ピッツァスタジオ タマキ","False","False","Lunch = weekends 12:00-16:00Dinner = weekdays 17:00-23:00weekends 17:00-22:00","null","Lunch = ¥3,000-4,000Dinner = ¥3,000-4,000","4000","3000","1-24-6 Higashiazabu, Minato-ku, Tokyo","http://pst-tk2-ad.com/","03-6277-8064","Cash only, Completely no smoking area, Reservation required, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.65563569","139.7443972","https://maps.google.com/maps?q=35.65563569%2C139.7443972%281-24-6%20Higashiazabu%2C%20Minato-ku%2C%20Tokyo%29&ll=35.65563569%2c139.7443972&hl=en"
"Pizza","The Pizza Bar on 38th","ピッツァバー on 38th","False","False","Lunch = 11:30-15:30 L.O.14:30Dinner = 17:30-23:30 L.O.22:00","null","Lunch = ¥5,000-8,000Dinner = ¥5,000-8,000","8000","5000","38F, Mandarin Oriental, 2-1-1 Nihombashi-muromachi, Chuo-ku, Tokyo","http://www.mandarinoriental.co.jp/tokyo","03-3270-8800","Completely no smoking area, Car park, Counter restaurant, Reservation required, Open Sunday, Late dining","Bib Gourmand","1.5","Quiet comfortable (more pleasant if in red)","35.6870315","139.773068","https://maps.google.com/maps?q=35.6870315%2C139.773068%2838F%2C%20Mandarin%20Oriental%2C%202-1-1%20Nihombashi-muromachi%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.6870315%2c139.773068&hl=en"
"Italian","Prisma","プリズマ","False","False","Dinner = 18:30-20:30 (L.O.)","Closed Tuesday and Wednesday","Dinner = ¥16,000","16000","16000","6-4-6 Minamiaoyama, Minato-ku, Tokyo","http://prisma-tokyo.com/","03-3406-3050","Completely no smoking area, Reservation required, Open Sunday, Interesting wine list","one star","2.5","Comfortable (more pleasant if in red)","35.66158004","139.7166299","https://maps.google.com/maps?q=35.66158004%2C139.7166299%286-4-6%20Minamiaoyama%2C%20Minato-ku%2C%20Tokyo%29&ll=35.66158004%2c139.7166299&hl=en"
"Thai","Prik","プリック","False","False","Dinner = 17:00-2:30","Closed 2nd Monday of the month","Dinner = ¥2,500-3,500","3500","2500","1F, Daisan Eiju Bldg, 2-62-6 Ikebukuro, Toshima-ku, Tokyo","null","03-3590-3413","Cash only, Reservation required, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.73496035","139.7101863","https://maps.google.com/maps?q=35.73496035%2C139.7101863%281F%2C%20Daisan%20Eiju%20Bldg%2C%202-62-6%20Ikebukuro%2C%20Toshima-ku%2C%20Tokyo%29&ll=35.73496035%2c139.7101863&hl=en"
"Italian","Principio","プリンチピオ","False","False","Dinner = 17:30-21:00 (L.O.)","Closed Monday","Dinner = ¥8,000","8000","8000","2F, Azabujubankan, 2-4-8 Azabujuban, Minato-ku, Tokyo","http://www.principio.net/","03-6809-4982","Completely no smoking area, Reservation required, Open Sunday","one star","2","Comfortable","35.65569112","139.7347428","https://maps.google.com/maps?q=35.65569112%2C139.7347428%282F%2C%20Azabujubankan%2C%202-4-8%20Azabujuban%2C%20Minato-ku%2C%20Tokyo%29&ll=35.65569112%2c139.7347428&hl=en"
"Chinese","Hoei","豊栄","False","False","Lunch = weekends 11:30-14:00 (L.O.)Dinner = 17:30-21:00 (L.O.)","Closed Wednesday except Public Holidays and Thursday except Public Holidays","Lunch = ¥1,000-3,000Dinner = ¥3,000-4,000","4000","1000","1F, KD Bldg, 5-38-14 Koishikawa, Bunkyo-ku, Tokyo","null","03-3868-3714","Cash only at lunch, Completely no smoking area, Reservation required, Open Sunday","Bib Gourmand","1","Quiet comfortable","35.71817777","139.7433166","https://maps.google.com/maps?q=35.71817777%2C139.7433166%281F%2C%20KD%20Bldg%2C%205-38-14%20Koishikawa%2C%20Bunkyo-ku%2C%20Tokyo%29&ll=35.71817777%2c139.7433166&hl=en"
"Italian","Bottega","ボッテガ","False","False","Dinner = 17:00-2:30 L.O.1:00","Closed Sunday","Dinner = ¥8,000-11,000","11000","8000","B1F, Apprecia Hiroo, 5-17-8 Hiroo, Shibuya-ku, Tokyo","https://www.bottega-cucina.com/","03-6450-3933","Completely no smoking area, Counter restaurant, Reservation required, Late dining","one star","1","Quiet comfortable","35.64945737","139.7204349","https://maps.google.com/maps?q=35.64945737%2C139.7204349%28B1F%2C%20Apprecia%20Hiroo%2C%205-17-8%20Hiroo%2C%20Shibuya-ku%2C%20Tokyo%29&ll=35.64945737%2c139.7204349&hl=en"
"Ramen","Homemade Ramen Muginae","Homemade Ramen 麦苗","False","False","Lunch = 11:30-14:30 or when the day’s stock runs outweekends 11:30-16:30 or when the day’s stock runs outDinner = weekdays 18:00-until the day's stock runs out","null","Lunch = Under ¥1,500Dinner = Under ¥1,500","1500","1500","6-11-10 Minamioi, Shinagawa-ku, Tokyo","null","None","Lunch and/or dinner for ¥1,500 and less, Cash only, Completely no smoking area, Counter restaurant, Reservation not accepted, Open Sunday","Bib Gourmand","0","Simple","35.590795","139.732859","https://maps.google.com/maps?q=35.590795%2C139.732859%286-11-10%20Minamioi%2C%20Shinagawa-ku%2C%20Tokyo%29&ll=35.590795%2c139.732859&hl=en"
"Izakaya","Makino","牧野","False","False","Dinner = 17:30-23:00 L.O.22:30Saturday & Public Holidays 17:30-22:00 L.O.21:30","Closed Sunday and Public Holiday Mondays","Dinner = ¥4,000-6,000","6000","4000","2-19-2 Kitashinagawa, Shinagawa-ku, Tokyo","null","03-3471-3797","No smoking area, Private room with maximum capacity 30, Reservation required, Late dining","Bib Gourmand","1","Quiet comfortable","35.618193","139.742017","https://maps.google.com/maps?q=35.618193%2C139.742017%282-19-2%20Kitashinagawa%2C%20Shinagawa-ku%2C%20Tokyo%29&ll=35.618193%2c139.742017&hl=en"
"Sushi","Matsunozushi","松野寿し","False","False","Lunch = Sunday & Public Holidays 12:00-14:00Dinner = 18:00-22:00","Closed Wednesday","Lunch = ¥2,000-5,000Dinner = ¥2,000-5,000","5000","2000","2-16-12 Minaminagasaki, Toshima-ku, Tokyo","null","03-3951-3588","Cash only, Completely no smoking area, Counter restaurant, Reservation required, Open Sunday","Bib Gourmand","1","Quiet comfortable","35.72608871","139.690794","https://maps.google.com/maps?q=35.72608871%2C139.690794%282-16-12%20Minaminagasaki%2C%20Toshima-ku%2C%20Tokyo%29&ll=35.72608871%2c139.690794&hl=en"
"Chinese","Mimosa","ミモザ","False","False","Dinner = 17:00-23:00 (L.O.)","Closed Saturday and Sunday","Dinner = ¥6,000-10,000","10000","6000","2F, Fiora Minamiaoyama Bldg, 3-10-40 Minamiaoyama, Minato-ku, Tokyo","http://www.mimosa-aoyama.com/","03-6804-6885","Completely no smoking area, Reservation required, Late dining","one star","1","Quiet comfortable","35.66645793","139.7141787","https://maps.google.com/maps?q=35.66645793%2C139.7141787%282F%2C%20Fiora%20Minamiaoyama%20Bldg%2C%203-10-40%20Minamiaoyama%2C%20Minato-ku%2C%20Tokyo%29&ll=35.66645793%2c139.7141787&hl=en"
"Sushi","Meguro Sushi Taichi","目黒 すし太一","False","False","Lunch = weekdays 12:00-13:30Dinner = 17:30-23:00 L.O.22:00Saturday 17:00-21:30 L.O.21:00","Closed Sunday and Public Holiday Mondays","Lunch = Under ¥1,500Dinner = ¥4,000-8,000","8000","1500","2-11-5 Nakacho, Meguro-ku, Tokyo","http://www.sushi-taichi.info/","03-3713-5632","Completely no smoking area, Reservation required, Late dining","Bib Gourmand","1","Quiet comfortable","35.635083","139.695769","https://maps.google.com/maps?q=35.635083%2C139.695769%282-11-5%20Nakacho%2C%20Meguro-ku%2C%20Tokyo%29&ll=35.635083%2c139.695769&hl=en"
"Ramen","Mendokoro Kinari","メンドコロ Kinari","False","False","Lunch = 11:30-14:30 (L.O.)Dinner = 18:00-21:00 (L.O.) except Sunday","Closed Wednesday","Lunch = Under ¥1,500Dinner = Under ¥1,500","1500","1500","1F, Taiso Bldg, 1-51-4 Higashinakano, Nakano-ku, Tokyo","null","03-6279-1273","Lunch and/or dinner for ¥1,500 and less, Cash only, Completely no smoking area, Reservation not accepted, Open Sunday","Bib Gourmand","0","Simple","35.70567127","139.6861572","https://maps.google.com/maps?q=35.70567127%2C139.6861572%281F%2C%20Taiso%20Bldg%2C%201-51-4%20Higashinakano%2C%20Nakano-ku%2C%20Tokyo%29&ll=35.70567127%2c139.6861572&hl=en"
"Ramen","Men Mitsui","麺 みつヰ","False","False","Lunch = 11:00-14:30Sunday & Public Holidays 11:00-16:00Dinner = Tuesday-Saturday 17:30-21:00","Closed Monday (unless Public Holiday, then Tuesday) and 4th Tuesday of the month","Lunch = Under ¥1,500Dinner = Under ¥1,500","1500","1500","2-10-4 Nishiasakusa Taito-ku, Tokyo","null","None","Lunch and/or dinner for ¥1,500 and less, Cash only, Completely no smoking area, Counter restaurant, Reservation not accepted, Open Sunday","Bib Gourmand","0","Simple","35.71252279","139.790427","https://maps.google.com/maps?q=35.71252279%2C139.790427%282-10-4%20Nishiasakusa%20Taito-ku%2C%20Tokyo%29&ll=35.71252279%2c139.790427&hl=en"
"Yakitori","Yakitori Matsumoto","焼鶏 松本","False","False","Dinner = 17:00-24:00Friday 17:00-2:00Saturday 17:00-23:00","Closed Sunday and Public Holidays","Dinner = ¥4,000-6,000","6000","4000","1F, Roob 5, 2-11-8 Ebisunishi, Shibuya-ku, Tokyo","null","03-3462-5009","Private room with maximum capacity 4, Reservation required, Late dining","Bib Gourmand","1","Quiet comfortable","35.64931477","139.7072969","https://maps.google.com/maps?q=35.64931477%2C139.7072969%281F%2C%20Roob%205%2C%202-11-8%20Ebisunishi%2C%20Shibuya-ku%2C%20Tokyo%29&ll=35.64931477%2c139.7072969&hl=en"
"Ramen","Yakumo","八雲","False","False","Lunch = 11:30-15:30 or when the day’s stock runs outDinner = Wednesday-Sunday 17:00-21:00 or when the day’s stock runs out","Closed Tuesday","Lunch = Under ¥1,500Dinner = Under ¥1,500","1500","1500","1F, Ebiya Bldg, 3-6-15 Higashiyama, Meguro-ku, Tokyo","null","03-6303-3663","Lunch and/or dinner for ¥1,500 and less, Cash only, Completely no smoking area, Counter restaurant, Reservation not accepted, Open Sunday","Bib Gourmand","0","Simple","35.6501265","139.6868077","https://maps.google.com/maps?q=35.6501265%2C139.6868077%281F%2C%20Ebiya%20Bldg%2C%203-6-15%20Higashiyama%2C%20Meguro-ku%2C%20Tokyo%29&ll=35.6501265%2c139.6868077&hl=en"
"French","Hugo","ユーゴ","False","False","Lunch = weekends 12:00-14:00 (L.O.)Dinner = 18:00-22:00 (L.O.)","Closed Wednesday","Lunch = ¥3,000Dinner = ¥5,000-7,000","7000","3000","2F, Uchida Bldg, 2-13-20 Nakane, Meguro-ku, Tokyo","null","03-5726-9728","Completely no smoking area, Reservation required, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.616823","139.675734","https://maps.google.com/maps?q=35.616823%2C139.675734%282F%2C%20Uchida%20Bldg%2C%202-13-20%20Nakane%2C%20Meguro-ku%2C%20Tokyo%29&ll=35.616823%2c139.675734&hl=en"
"Yakitori","Yoshimori","ヨシモリ","False","False","Dinner = 17:00-23:00 L.O.22:00","Closed Sunday and Public Holidays","Dinner = ¥4,000-7,000","7000","4000","2-14-8 Ginza, Chuo-ku, Tokyo","null","03-6278-7759","Completely no smoking area, Counter restaurant, Reservation required, Late dining","Bib Gourmand","1","Quiet comfortable","35.6711019","139.7701879","https://maps.google.com/maps?q=35.6711019%2C139.7701879%282-14-8%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.6711019%2c139.7701879&hl=en"
"Izakaya","Yorokobi","慶","False","False","Lunch = Tuesday-Friday 11:30-14:30Dinner = 18:00-3:00 L.O.2:30","Closed Sunday and Monday","Lunch = Under ¥1,500Dinner = ¥3,000-4,000","4000","1500","1-2-14 Yanaka, Taito-ku, Tokyo","null","03-5834-2440","Cash only at lunch, Completely no smoking area, Late dining, Interesting sake list","Bib Gourmand","1","Quiet comfortable","35.71891246","139.766928","https://maps.google.com/maps?q=35.71891246%2C139.766928%281-2-14%20Yanaka%2C%20Taito-ku%2C%20Tokyo%29&ll=35.71891246%2c139.766928&hl=en"
"French","Lature","ラチュレ","False","False","Lunch = 11:30-15:30 L.O.13:30Dinner = 18:00-23:30 L.O.20:30","Closed Sunday","Lunch = ¥5,000-7,000Dinner = ¥12,000-17,000","17000","5000","B1F, Aoyama Luca Bldg, 2-2-2 Shibuya, Shibuya-ku, Tokyo","http://www.deco-hygge.com/deco/","03-6450-5297","Completely no smoking area, Reservation required","one star","2","Comfortable","35.66073624","139.7085812","https://maps.google.com/maps?q=35.66073624%2C139.7085812%28B1F%2C%20Aoyama%20Luca%20Bldg%2C%202-2-2%20Shibuya%2C%20Shibuya-ku%2C%20Tokyo%29&ll=35.66073624%2c139.7085812&hl=en"
"French","La Pioche","ラ ピヨッシュ","False","False","Dinner = 17:30-1:00 L.O.23:00weekends 16:00-24:00 L.O.23:00","null","Dinner = ¥4,000-6,000","6000","4000","1-18-1 Nihombashi-kakigaracho, Chuo-ku, Tokyo","null","03-3669-7988","Completely no smoking area, Reservation required, Open Sunday, Late dining, Interesting wine list","Bib Gourmand","1","Quiet comfortable","35.68210703","139.7829262","https://maps.google.com/maps?q=35.68210703%2C139.7829262%281-18-1%20Nihombashi-kakigaracho%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.68210703%2c139.7829262&hl=en"
"French","La Paix","ラ ペ","False","False","Lunch = 11:30-15:00 L.O.13:00Dinner = 18:00-22:30 L.O.20:00","Closed Thursday","Lunch = ¥6,000Dinner = ¥15,000","15000","6000","B1F, 1-9-4 Nihombashi-muromachi, Chuo-ku, Tokyo","http://lapaix-m.jp/","03-6262-3959","Completely no smoking area, Private room with maximum capacity 8, Reservation required, Open Sunday, Interesting wine list","one star","2","Comfortable","35.68516027","139.7755841","https://maps.google.com/maps?q=35.68516027%2C139.7755841%28B1F%2C%201-9-4%20Nihombashi-muromachi%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.68516027%2c139.7755841&hl=en"
"Ramen","Ramen Nijubunnoichi","Ramen にじゅうぶんのいち","False","False","Lunch = 11:30-14:30 or when the day’s stock runs out. Dinner = Tuesday & Wednesday, Friday & Saturday 18:00-20:30 or when the day’s stock runs out.","Closed Monday, Thursday and Public Holidays","Lunch = Under ¥1,500Dinner = Under ¥1,500","1500","1500","2-19-10 Higashiogu, Arakawa-ku, Tokyo","http://www.20-1.jp/","03-3809-6100","Lunch and/or dinner for ¥1,500 and less, Cash only, Completely no smoking area, Counter restaurant, Reservation not accepted, Open Sunday","Bib Gourmand","0","Simple","35.74459204","139.7729592","https://maps.google.com/maps?q=35.74459204%2C139.7729592%282-19-10%20Higashiogu%2C%20Arakawa-ku%2C%20Tokyo%29&ll=35.74459204%2c139.7729592&hl=en"
"French","Lien","リアン","False","False","Lunch = weekends 12:00-15:00 L.O.14:00Dinner = 18:00-24:00 L.O.22:00","Closed Monday (unless Public Holiday, then Tuesday) and 2nd & 4th Tuesday of the month","Lunch = ¥3,500-5,500Dinner = ¥5,000-8,500","8500","3500","3-5-22 Ikejiri, Setagaya-ku, Tokyo","http://lien-french.com/","03-6413-8552","Cash only at lunch, Completely no smoking area, Reservation required, Open Sunday, Late dining, Interesting wine list","Bib Gourmand","2","Comfortable","35.65128732","139.6811183","https://maps.google.com/maps?q=35.65128732%2C139.6811183%283-5-22%20Ikejiri%2C%20Setagaya-ku%2C%20Tokyo%29&ll=35.65128732%2c139.6811183&hl=en"
"European","Rigolé","リゴレ","False","False","Lunch = 11:30-14:30 (L.O.)weekends 12:00-14:30 (L.O.)Dinner = 18:00-22:30 (L.O.)","Closed Monday","Lunch = ¥1,000-3,000Dinner = ¥4,000-6,000","6000","1000","2-24-16 Sangenjaya, Setagaya-ku, Tokyo","null","03-3424-6177","Cash only at lunch, Completely no smoking area, Reservation required, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.641659","139.666294","https://maps.google.com/maps?q=35.641659%2C139.666294%282-24-16%20Sangenjaya%2C%20Setagaya-ku%2C%20Tokyo%29&ll=35.641659%2c139.666294&hl=en"
"Italian","Lupi 32","ルーピトレンタドゥエ","False","False","Lunch = weekends 11:30-15:00 L.O.14:00Dinner = 18:00-1:00 L.O.24:00Sunday & Public Holidays 17:00-23:00 L.O.22:00","Closed Monday","Lunch = ¥1,500-2,000Dinner = ¥3,000-5,000","5000","1500","3-32-1 Asagayaminami, Suginami-ku, Tokyo","http://www.lupi32.com/","03-6886-2200","Completely no smoking area, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.702604","139.635974","https://maps.google.com/maps?q=35.702604%2C139.635974%283-32-1%20Asagayaminami%2C%20Suginami-ku%2C%20Tokyo%29&ll=35.702604%2c139.635974&hl=en"
"Chinese","Reikasai Ginza","厲家菜 銀座","False","False","Lunch = 11:30-15:00 L.O.14:00Dinner = 18:00-23:00 L.O.21:00","Closed Sunday","Lunch = ¥5,000-10,000Dinner = ¥17,000-39,000","39000","5000","9F, Pola Ginza Bldg, 1-7-7 Ginza, Chuo-ku, Tokyo","http://www.reikasai.jp/","03-6228-6768","Completely no smoking area, Private room with maximum capacity 8, Reservation required, Interesting wine list","one star","3.5","Very comfortable (more pleasant if in red)","35.67425473","139.767978","https://maps.google.com/maps?q=35.67425473%2C139.767978%289F%2C%20Pola%20Ginza%20Bldg%2C%201-7-7%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.67425473%2c139.767978&hl=en"
"French","Les Copains de Dominique Bouchet","レ・コパン ドゥ ドミニク・ブシェ","False","False","Lunch = 11:30-15:00 L.O.14:00Dinner = 18:00-23:00 L.O.22:00","null","Lunch = ¥2,500-6,000Dinner = ¥5,000-6,500","6500","2500","B1F, Ginza MS Bldg, 5-1-8 Ginza, Chuo-ku, Tokyo","http://www.lescopains.jp/","03-6264-6566","Completely no smoking area, Private room with maximum capacity 8, Reservation required, Open Sunday, Late dining","Bib Gourmand","1","Quiet comfortable","35.67200522","139.7617474","https://maps.google.com/maps?q=35.67200522%2C139.7617474%28B1F%2C%20Ginza%20MS%20Bldg%2C%205-1-8%20Ginza%2C%20Chuo-ku%2C%20Tokyo%29&ll=35.67200522%2c139.7617474&hl=en"
